tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
10090	Mus musculus	56812	0	live	Dnajb2	2700059H22Rik, Dnajb10, Hsj1, mDj8	DnaJ heat shock protein family (Hsp40) member B2	dnaJ homolog subfamily B member 2|DnaJ (Hsp40) homolog, subfamily B, member 10|DnaJ (Hsp40) homolog, subfamily B, member 2|dnaJ homolog subfamily B member 10|heat shock protein, DNAJ-like 1	1 38.64 cM	1	NC_000067.7	75213039	75222336	plus	9		
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
10090	Mus musculus	56811	0	live	Dkk2		dickkopf WNT signaling pathway inhibitor 2	dickkopf-related protein 2|dickkopf 2|dickkopf homolog 1|dickkopf homolog 2|dkk-2|mDkk-2	3 61.32 cM	3	NC_000069.7	131791027	131886065	plus	4		
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
10090	Mus musculus	56810	80985	secondary	Dipb		DIPB gene										
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
10090	Mus musculus	56809	0	live	Gmeb1	1110050A04Rik	glucocorticoid modulatory element binding protein 1	glucocorticoid modulatory element-binding protein 1|GMEB-1	4 64.99 cM	4	NC_000070.7	131948336	131988919	minus	12		
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
10090	Mus musculus	56805	0	live	Zbtb33	E130014G12Rik, Kaiso, Znf-kaiso	zinc finger and BTB domain containing 33	transcriptional regulator Kaiso|zinc finger and BTB domain-containing protein 33|zinc finger transcription factor Kaiso	X 22.45 cM	X	NC_000086.8	37278670	37285923	plus	2		
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
10090	Mus musculus	56804	109949	secondary	Alan1		alloantigen response 1		17 18.0 cM	17							
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
10090	Mus musculus	56803	54369	secondary	Nme6		expressed in non-metastatic cells 6, protein										
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
10090	Mus musculus	56802	0	live	Gnasas1	Gnas-as, Nespas, Nespos	GNAS antisense RNA 1	neuroendocrine secretory protein antisense|neuroendocrine secretory protein opposite strand	2 97.89 cM	2	NC_000068.8	174123030	174137229	minus	5		
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
9606	Homo sapiens	56798	1041	secondary	HTSS		Hypotrichosis simplex of scalp		6p21.3	6							
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
10090	Mus musculus	56393	56403	secondary	Nsap1l-pending		NS1-associated protein 1-like	RRM RNA binding protein GRY-RBP	9 E3.1	9							
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
10090	Mus musculus	56390	0	live	Znrd2	1500016H19Rik, C184L, Sssca1	zinc ribbon domain containing 2	protein ZNRD2|Sjogren syndrome/scleroderma autoantigen 1|Sjogren's syndrome/scleroderma autoantigen 1 homolog|autoantigen p27 homolog|sjoegren syndrome/scleroderma autoantigen 1 homolog|zinc ribbon domain-containing protein 2	19 4.34 cM	19	NC_000085.7	5780334	5781760	minus	4		
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
10090	Mus musculus	56387	18457	secondary	LOC56387		syntaxin 13-interacting protein pallid										
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
10090	Mus musculus	56383	20537	secondary	Sglt1		sodium-glucose cotransporter										
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
10090	Mus musculus	56382	0	live	Rab9	2410064E05Rika, Sid6061p, Rab9	RAB9, member RAS oncogene family	ras-related protein Rab-9A|SID 99|rab-9A	X 77.47 cM	X	NC_000086.8	165240247	165262863	minus	6		
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
10090	Mus musculus	56381	0	live	Spen	Mint, mKIAA0929	spen family transcription repressor	msx2-interacting protein|Msx2 interacting nuclear target protein|SMART/HDAC1-associated repressor protein|SPEN homolog, transcriptional regulator	4 74.26 cM	4	NC_000070.7	141195199	141265955	minus	16		
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
10090	Mus musculus	56380	0	live	Arid3b	Bdp, Dri2	AT-rich interaction domain 3B	AT-rich interactive domain-containing protein 3B|ARID domain-containing protein 3B|AT rich interactive domain 3B (BRIGHT-like)|AT rich interactive domain 3B (Bright like)|bright and dead ringer gene product homologous protein Bdp|bright and dead ringer protein|bright-like protein|dead ringer homolog 2	9 31.56 cM	9	NC_000075.7	57697636	57744130	minus	11		
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
10090	Mus musculus	56376	0	live	Pdlim5	1110001A05Rik, Enh, Enh1, Enh2, Enh3, LIM	PDZ and LIM domain 5	PDZ and LIM domain protein 5|enigma homolog|enigma-like PDZ and LIM domains protein	3 66.69 cM	3	NC_000069.7	141945346	142101480	minus	20		
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
10090	Mus musculus	56375	0	live	B4galt4	9130402O08Rik, B4galt-IV, b4Gal-T4, beta4Gal-T4, beta4GalT-IV	UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 4	beta-1,4-galactosyltransferase 4|N-acetyllactosamine synthase|UDP-Gal:beta-GlcNAc beta-1,4-galactosyltransferase 4|UDP-galactose:beta-N-acetylglucosamine beta-1,4-galactosyltransferase 4|beta-1,4-GalTase 4|beta-1,4-galactosyltransferase IV|beta-N-acetylglucosaminyl-glycolipid beta-1,4-galactosyltransferase|lactotriaosylceramide beta-1,4-galactosyltransferase|nal synthase	16 B4	16	NC_000082.7	38562600	38589416	plus	10		
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
10090	Mus musculus	56372	0	live	1110004F10Rik	Smacp, Smap, sid2057, sid2057p	RIKEN cDNA 1110004F10 gene	small acidic protein|sid 2057|small acidic protein sid2057p	7 61.42 cM	7	NC_000073.7	115680596	115704445	plus	8		
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
10090	Mus musculus	56363	0	live	Tmeff2	4832418D20Rik, 7630402F16Rik, TR-2	transmembrane protein with EGF-like and two follistatin-like domains 2	tomoregulin-2	1 25.95 cM	1	NC_000067.7	50951946	51226429	plus	12		
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
10090	Mus musculus	56362	0	live	Sult1b1	ST1B1, St2b2	sulfotransferase family 1B, member 1	sulfotransferase 1B1|dopa/tyrosine sulfotransferase|sulfotransferase family cytosolic 1B member 1	5 43.56 cM	5	NC_000071.7	87661186	87686054	minus	10		
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
10090	Mus musculus	56361	0	live	Pus1	A730013B20Rik, MPUS1, mPus1p	pseudouridine synthase 1	pseudouridylate synthase 1 homolog|tRNA pseudouridine synthase 1|tRNA pseudouridine synthase A, mitochondrial|tRNA pseudouridine(38-40) synthase|tRNA pseudouridylate synthase I|tRNA-uridine isomerase I	5 53.7 cM	5	NC_000071.7	110921533	110928523	minus	7		
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
10090	Mus musculus	56357	0	live	Ivd	1300016K07Rik, 6720455E18Rik	isovaleryl coenzyme A dehydrogenase	isovaleryl-CoA dehydrogenase, mitochondrial|butyryl-CoA dehydrogenase	2 59.64 cM	2	NC_000068.8	118692475	118713388	plus	12		
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
10090	Mus musculus	56353	0	live	Rybp	2410018J24Rik, DEDAF, YEAF1	RING1 and YY1 binding protein	RING1 and YY1-binding protein|DED-associated factor|Ring1 interactor Rybp|death effector domain-associated factor	6 46.62 cM	6	NC_000072.7	100205526	100264319	minus	5		
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
10090	Mus musculus	56352	11886	secondary	LOC56352		acid ceramidase										
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
10090	Mus musculus	56348	0	live	Hsd17b12	2610510O05Rik, KIK-I, Kik1	hydroxysteroid (17-beta) dehydrogenase 12	very-long-chain 3-oxoacyl-CoA reductase|17-beta-HSD 12|17-beta-hydroxysteroid dehydrogenase 12|3-ketoacyl-CoA reductase|KAR|estradiol 17-beta-dehydrogenase 12|keratoadhesin|keratonectin|steroid dehydrogenase	2 51.62 cM	2	NC_000068.8	93863042	93988254	minus	11		
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
10090	Mus musculus	56347	0	live	Eif3c	110kDa, 3230401O13Rik, Eif3s8, NIPIL(A3), NipilA3, Xs, Xsl	eukaryotic translation initiation factor 3, subunit C	eukaryotic translation initiation factor 3 subunit C|NIPI-like protein|eIF3 p110|eukaryotic translation initiation factor 3 subunit 8|eukaryotic translation initiation factor 3, subunit 8 (110 kDa)|extra-toes spotting	7 F3	7	NC_000073.7	126146083	126165538	minus	21		
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
10090	Mus musculus	56346	20014	secondary	Rpn		ribophorin										
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
9606	Homo sapiens	56345	8736	secondary	LOC56345		EH-myomesin			18							
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
9606	Homo sapiens	56340	151987	secondary	PPP4R2		protein phosphatase 4, regulatory subunit 2		3q29	3							
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
9606	Homo sapiens	56339	0	live	METTL3	IME4, M6A, MT-A70, Spo8, hMETTL3	methyltransferase 3, N6-adenosine-methyltransferase complex catalytic subunit	N6-adenosine-methyltransferase catalytic subunit|N6-adenosine-methyltransferase 70 kDa subunit|adoMet-binding subunit of the human mRNA (N6-adenosine)-methyltransferase|mRNA (2'-O-methyladenosine-N(6)-)-methyltransferase|mRNA m(6)A methyltransferase|methyltransferase like 3|methyltransferase-like protein 3	14q11.2	14	NC_000014.9	21498138	21511340	minus	11	612472	
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
10090	Mus musculus	56338	0	live	Txnip	1200008J08Rik, Hyplip1, THIF, Tbp-2, VDUP1	thioredoxin interacting protein	thioredoxin-interacting protein|hyperlipidemia 1|thioredoxin binding protein-2|upregulated by 1,25-dihydroxyvitamin D-3|vitamin D3 up-regulated protein 1	3 41.93 cM	3	NC_000069.7	96465273	96469173	plus	8		
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
10090	Mus musculus	56337	80384	secondary	4931412D23Rik		RIKEN cDNA 4931412D23 gene										
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
10090	Mus musculus	56335	0	live	Mettl3	2310024F18Rik, M6A, Spo8	methyltransferase 3, N6-adenosine-methyltransferase complex catalytic subunit	N6-adenosine-methyltransferase subunit METTL3|MT-A70|N6-adenosine-methyltransferase 70 kDa subunit|m6a methyltransferase|methyltransferase like 3|methyltransferase-like protein 3	14 26.88 cM	14	NC_000080.7	52532298	52548555	minus	11		
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
10090	Mus musculus	56329	80385	secondary	1190001E22Ri		RIKEN cDNA 1190001E22 gene										
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
10090	Mus musculus	56328	19663	secondary	LOC56328		hermes										
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
10090	Mus musculus	56322	0	live	Timm22	Tim22	translocase of inner mitochondrial membrane 22	mitochondrial import inner membrane translocase subunit Tim22|preprotein translocase|translocase of inner mitochondrial membrane 22 homolog	11 45.92 cM	11	NC_000077.7	76297751	76307139	plus	4		
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
10090	Mus musculus	56321	0	live	Aatf	4933415H02Rik, 5830465M17Rik, Che-1, Trb	apoptosis antagonizing transcription factor	protein AATF|rb-binding protein Che-1|traube protein	11 51.3 cM	11	NC_000077.7	84313682	84404433	minus	19		
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
10090	Mus musculus	56320	0	live	Dbn1		drebrin 1	drebrin|developmentally-regulated brain protein|drebrin A|drebrin E2	13 30.06 cM	13	NC_000079.7	55621241	55635874	minus	15		
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
10090	Mus musculus	56319	93759	secondary	Sir2a		Sir2 alpha										
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
10090	Mus musculus	56318	0	live	Acp3	5'-NT, A030005E02Rik, Acpp, FRAP, Lap, PAP, Ppal	acid phosphatase 3	prostatic acid phosphatase|5'-nucleotidase|TMPase|acid phosphatase, prostate|ecto-5'-nucleotidase|fluoride-resistant acid phosphatase|lysosomal acid phosphatase|protein tyrosine phosphatase ACP3|thiamine monophosphatase	9 56.61 cM	9	NC_000075.7	104165439	104214921	minus	12		
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
10090	Mus musculus	56317	0	live	Anapc7	APC7	anaphase promoting complex subunit 7	anaphase-promoting complex subunit 7|cyclosome subunit 7|prediabetic NOD sera-reactive autoantigen	5 62.36 cM	5	NC_000071.7	122559646	122582978	plus	12		
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
10090	Mus musculus	56316	0	live	Ggcx		gamma-glutamyl carboxylase	vitamin K-dependent gamma-carboxylase|peptidyl-glutamate 4-carboxylase|vitamin K gamma glutamyl carboxylase	6 32.27 cM	6	NC_000072.7	72391262	72407696	plus	17		
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
10090	Mus musculus	56315	0	live	Rhcg		Rhesus blood group-associated C glycoprotein	ammonium transporter Rh type C|Rh type C glycoprotein|rh family type C glycoprotein|rhesus blood group family type C glycoprotein|rhesus-associated C glycoprotein	7 45.09 cM	7	NC_000073.7	79243111	79267405	minus	11		
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
10090	Mus musculus	56314	0	live	Zfp113	4732456B05Rik, mKIAA4229	zinc finger protein 113	zinc finger protein 3	5 76.97 cM	5	NC_000071.7	138137964	138154043	minus	5		
9606	Homo sapiens	1	0	live	A1BG	A1B, ABG, GAB, HYST2477	alpha-1-B glycoprotein	alpha-1B-glycoprotein|HEL-S-163pA|epididymis secretory sperm binding protein Li 163pA	19q13.43	19	NC_000019.10	58345183	58353492	minus	8	138670	
